Rang;Terme;Score
735;trouble de l' hydratation intracellulaire;0.06606659313948128
736;troubles de l' hémostase primaire;0.06606659313948128
737;versant externe de la mbg;0.06606659313948128
738;visualisation directe des artères rénales;0.06606659313948128
739;élévation rapide de la créatininémie;0.06606659313948128
740;1 et 10 ans;0.06562642116490698
741;12 g / dl;0.06562642116490698
742;130/80 mmhg et protéinurie;0.06562642116490698
743;275 mosm / kg;0.06562642116490698
744;30 ml / min;0.06562642116490698
745;30 ml / min/1;0.06562642116490698
746;absence d' insuffisance cardiaque;0.06562642116490698
747;activité de la nak;0.06562642116490698
748;albuminurie < 30 mg/24;0.06562642116490698
749;alcalose métabolique ou respiratoire;0.06562642116490698
750;cause d' atteinte rénale;0.06562642116490698
751;causes d' hypocalcémie aiguë;0.06562642116490698
752;causes d' hypocalcémie chronique;0.06562642116490698
753;complications du syndrome néphrotique;0.06562642116490698
754;concentration de l' urine;0.06562642116490698
755;correction des désordres métaboliques;0.06562642116490698
756;correction de l' anémie;0.06562642116490698
757;cours de la grossesse;0.06562642116490698
758;créatinine dans le plasma;0.06562642116490698
759;diagnostic d' infection urinaire;0.06562642116490698
760;diagnostic de néphropathie glomérulaire;0.06562642116490698
761;diminution du calcium ionisé;0.06562642116490698
762;diurétiques épargnant le potassium;0.06562642116490698
763;dénutrition protéino - énergétique;0.06562642116490698
764;entrée cellulaire du k+;0.06562642116490698
765;existence d' une hta;0.06562642116490698
766;formes les plus sévères;0.06562642116490698
767;forme le syndrome néphrotique;0.06562642116490698
768;globale , décompensation oedémato;0.06562642116490698
769;gradient cortico - papillaire;0.06562642116490698
770;indications du traitement urologique;0.06562642116490698
771;injection d' adh exogène;0.06562642116490698
772;insuffisance rénale chronique sévère;0.06562642116490698
773;insuffisance rénale rapidement progressive;0.06562642116490698
774;items 119 et 126;0.06562642116490698
775;items 318 et 326;0.06562642116490698
776;lactamase à spectre étendu;0.06562642116490698
777;limites théoriques d' âge;0.06562642116490698
778;lymphopénie profonde et durable;0.06562642116490698
779;lésion histologique d' hsf;0.06562642116490698
780;manifestations cliniques et biologiques;0.06562642116490698
781;marqueur d' atteinte rénale;0.06562642116490698
782;mesure de la natriurèse;0.06562642116490698
783;niveau votre stratégie thérapeutique;0.06562642116490698
784;patients atteints de pkrad;0.06562642116490698
785;perfusion de soluté glucosé;0.06562642116490698
786;pertes d' origine digestive;0.06562642116490698
787;pertes d' origine rénale;0.06562642116490698
788;posologie de ces médicaments;0.06562642116490698
789;principalement à l' albumine;0.06562642116490698
790;protéinurie de faible débit;0.06562642116490698
791;rapport protéinurie / créatininurie;0.06562642116490698
792;recommandations sur la néphroprotection;0.06562642116490698
793;reins de taille asymétrique;0.06562642116490698
794;réalisation d' un ecbu;0.06562642116490698
795;rétention rénale de sodium;0.06562642116490698
796;situations suivantes , quelle;0.06562642116490698
797;soustraction nette de liquide;0.06562642116490698
798;stade de la mrc;0.06562642116490698
799;suivi clinique ni paraclinique;0.06562642116490698
800;syndrome de revascularisation post-opératoire;0.06562642116490698
801;toxicité tubulaire ou tubulo;0.06562642116490698
802;traitement de l' hyperkaliémie;0.06562642116490698
803;traitement de la cause;0.06562642116490698
804;traitement de la cn;0.06562642116490698
805;troubles ioniques : kaliémie;0.06562642116490698
806;vaccination contre l' hépatite;0.06562642116490698
807;épuration extrarénale par hémodialyse;0.06562642116490698
808;10 ans;0.06532160368728664
809;doute;0.06521932724822943
810;absence de fièvre;0.06505164273457222
811;adénome de prostate;0.06505164273457222
812;alcalinisation des urines;0.06505164273457222
813;anémie hémolytique mécanique;0.06505164273457222
814;ara2 si intolérance;0.06505164273457222
815;arrêt du tabac;0.06505164273457222
816;arrêt du tabagisme;0.06505164273457222
817;atteinte neurologique centrale;0.06505164273457222
818;bactérie en cause;0.06505164273457222
819;bilatéraux et symétriques;0.06505164273457222
820;blocage du sra;0.06505164273457222
821;boucle de rétro-contrôle;0.06505164273457222
822;but du traitement;0.06505164273457222
823;calciurie des 24;0.06505164273457222
824;cellules tubulaires proximales;0.06505164273457222
825;ciclosporine , tacrolimus;0.06505164273457222
826;cirrhose hépatique décompensée;0.06505164273457222
827;consultation d' annonce;0.06505164273457222
828;dose de diurétique;0.06505164273457222
829;douleur lombaire unilatérale;0.06505164273457222
830;déplétion hydrosodée brutale;0.06505164273457222
831;déplétion potassique sévère;0.06505164273457222
832;expansion du vec;0.06505164273457222
833;fin du traitement;0.06505164273457222
834;fluoroquinolone per os;0.06505164273457222
835;gratuité du don;0.06505164273457222
836;hypercalcémie familiale bénigne;0.06505164273457222
837;hémorragie digestive sévère;0.06505164273457222
838;infections urinaires fébriles;0.06505164273457222
839;infections urinaires récidivantes;0.06505164273457222
840;infections virales hépatite;0.06505164273457222
841;insuffisance cardiaque globale;0.06505164273457222
842;jours ou semaines;0.06505164273457222
843;jus de pamplemousse;0.06505164273457222
844;lithiase et cristallurie;0.06505164273457222
845;loi de starling;0.06505164273457222
846;maladie plus sévère;0.06505164273457222
847;mesure au cabinet;0.06505164273457222
848;minimale de créatininémie;0.06505164273457222
849;mouvements d' eau;0.06505164273457222
850;médicaments ou toxiques;0.06505164273457222
851;néphropathies tubulaires aiguës;0.06505164273457222
852;oedèmes , anasarque;0.06505164273457222
853;oedèmes cycliques idiopathiques;0.06505164273457222
854;oedèmes pulmonaires récidivants;0.06505164273457222
855;patients sans microalbuminurie;0.06505164273457222
856;pression oncotique intracapillaire;0.06505164273457222
857;principales molécules responsables;0.06505164273457222
858;protéinurie , hématurie;0.06505164273457222
859;protéinurie sans rétinopathie;0.06505164273457222
860;prévention et traitement;0.06505164273457222
861;pénurie d' organes;0.06505164273457222
862;rejet d' allogreffe;0.06505164273457222
863;retard de croissance;0.06505164273457222
864;risque cardiovasculaire élevé;0.06505164273457222
865;réabsorption du phosphate;0.06505164273457222
866;site d' action;0.06505164273457222
867;surface du lt;0.06505164273457222
868;symptômes 3 jours;0.06505164273457222
869;syndrome de mat;0.06505164273457222
870;syndrome de néphropathie;0.06505164273457222
871;syndrome de sjögren;0.06505164273457222
872;syndrome néphrotique impur;0.06505164273457222
873;sécrétion d' aldostérone;0.06505164273457222
874;sécrétion de potassium;0.06505164273457222
875;thrombopénie de consommation;0.06505164273457222
876;traitement d' induction;0.06505164273457222
877;traitement des hypercalcémies;0.06505164273457222
878;tube contourné distal;0.06505164273457222
879;tumeur à rénine;0.06505164273457222
880;types de rejets;0.06505164273457222
881;partie;0.06493608417116818
882;appel;0.06456067383541365
883;intention;0.06432544411884178
884;score;0.06432544411884178
885;1 g/24;0.0642450358434106
886;10 j;0.0642450358434106
887;109 mmhg;0.0642450358434106
888;125 mmol;0.0642450358434106
889;2 k+;0.0642450358434106
890;3 mesures;0.0642450358434106
891;3 mm;0.0642450358434106
892;4 mm;0.0642450358434106
893;5 mm;0.0642450358434106
894;8 mmhg;0.0642450358434106
895;80 μm;0.0642450358434106
896;9 ‰;0.0642450358434106
897;anastomose urinaire;0.0642450358434106
898;anémie mégaloblastique;0.0642450358434106
899;anesthésie locale;0.0642450358434106
900;anomalies biologiques;0.0642450358434106
901;arbre décisionnel;0.0642450358434106
902;bases immunologiques;0.0642450358434106
903;ca corrigé;0.0642450358434106
904;calciurie élevée;0.0642450358434106
905;calculs radio-opaques;0.0642450358434106
906;chapitre 14;0.0642450358434106
907;chapitre 16;0.0642450358434106
908;complément sérique;0.0642450358434106
909;complications néoplasiques;0.0642450358434106
910;complications rénales;0.0642450358434106
911;consentement présumé;0.0642450358434106
912;conséquences rénales;0.0642450358434106
913;critères cliniques;0.0642450358434106
914;cystographie rétrograde;0.0642450358434106
915;cytolyse hépatique;0.0642450358434106
916;diverticulose colique;0.0642450358434106
917;drainage lymphatique;0.0642450358434106
918;déficit extracellulaire;0.0642450358434106
919;déplétion volémique;0.0642450358434106
920;embolie pulmonaire;0.0642450358434106
921;examens radiologiques;0.0642450358434106
922;fièvre isolée;0.0642450358434106
923;fièvre élevée;0.0642450358434106
924;figure 3;0.0642450358434106
925;forme touche;0.0642450358434106
926;formule mdrd;0.0642450358434106
927;gem primitives;0.0642450358434106
928;glomérule normal;0.0642450358434106
929;glomérulonéphrite membrano;0.0642450358434106
930;glomérulopathie extramembraneuse;0.0642450358434106
931;groupe sanguin;0.0642450358434106
932;hormones sexuelles;0.0642450358434106
933;hydronéphrose bilatérale;0.0642450358434106
934;hypercalcémie chronique;0.0642450358434106
935;hypertendus traités;0.0642450358434106
936;hyponatrémie hypotonique;0.0642450358434106
937;hémorragie alvéolaire;0.0642450358434106
938;hépatite fulminante;0.0642450358434106
939;immunisation anti-hla;0.0642450358434106
940;indications chirurgicales;0.0642450358434106
941;indications préférentielles;0.0642450358434106
942;individu donné;0.0642450358434106
943;insuffisance hépato;0.0642450358434106
944;leucémie aiguë;0.0642450358434106
945;leucocyturie associée;0.0642450358434106
946;lithiases rénales;0.0642450358434106
947;maladie auto-immune;0.0642450358434106
948;microscopie électronique;0.0642450358434106
949;milieu spécialisé;0.0642450358434106
950;modifications fonctionnelles;0.0642450358434106
951;modifications morphologiques;0.0642450358434106
952;molécules suivantes;0.0642450358434106
953;natrémie mesurée;0.0642450358434106
954;n° 265;0.0642450358434106
955;néphropathie débutante;0.0642450358434106
956;néphropathie héréditaire;0.0642450358434106
957;néphropathies ischémiques;0.0642450358434106
958;objectifs annexes;0.0642450358434106
959;obstacle bilatéral;0.0642450358434106
960;oedème interstitiel;0.0642450358434106
961;ostéite fibreuse;0.0642450358434106
962;paramètre physique;0.0642450358434106
963;patients pkrad;0.0642450358434106
964;patients âgés;0.0642450358434106
965;perte cutanées;0.0642450358434106
966;pertes insensibles;0.0642450358434106
967;phosphate sérique;0.0642450358434106
968;polykystose dominante;0.0642450358434106
969;polyurie hypotonique;0.0642450358434106
970;poumon bi;0.0642450358434106
971;prescription médicamenteuse;0.0642450358434106
972;principales cibles;0.0642450358434106
973;profil urinaire;0.0642450358434106
974;protéinurie faible;0.0642450358434106
975;protéinurie permanente;0.0642450358434106
976;reins natifs;0.0642450358434106
977;sexe masculin;0.0642450358434106
978;signes cardiaques;0.0642450358434106
979;signes neuro-musculaires;0.0642450358434106
980;situation normale;0.0642450358434106
981;solutés précipitent;0.0642450358434106
982;staphylococcus saprophyticus;0.0642450358434106
983;stimulus volémique;0.0642450358434106
984;sténoses fibrodysplasiques;0.0642450358434106
985;substances néphrotoxiques;0.0642450358434106
986;sujets hypertendus;0.0642450358434106
987;syndrome nitu;0.0642450358434106
988;sérologies virales;0.0642450358434106
989;techniques urologiques;0.0642450358434106
990;traitement chirurgical;0.0642450358434106
991;traitement prolongé;0.0642450358434106
992;tubulopathie myélomateuse;0.0642450358434106
993;urines concentrées;0.0642450358434106
994;urographie intraveineuse;0.0642450358434106
995;vasculaires associées;0.0642450358434106
996;vasoconstriction artériolaire;0.0642450358434106
997;vieillissement physiologique;0.0642450358434106
998;vitamine d3;0.0642450358434106
999;volume interstitiel;0.0642450358434106
1000;volumes liquidiens;0.0642450358434106
1001;éléments cliniques;0.0642450358434106
1002;éléments suivants;0.0642450358434106
1003;épargneur potassique;0.0642450358434106
1004;dégradation de la fonction rénale;0.0636265513052787
1005;progression de l' insuffisance rénale;0.0636265513052787
1006;traitement et de la surveillance;0.0636265513052787
1007;conclusion;0.06337297689804586
1008;100 mosm / kg;0.06333352131462526
1009;accès à la greffe;0.06333352131462526
1010;agence de la biomédecine;0.06333352131462526
1011;bilan d' eau positif;0.06333352131462526
1012;chaînes légères d' immunoglobulines;0.06333352131462526
1013;conversion de l' angiotensine;0.06333352131462526
1014;cours de l' irc;0.06333352131462526
1015;diurétiques d' action distale;0.06333352131462526
1016;facteurs de risque vasculaire;0.06333352131462526
1017;mesure de la pa;0.06333352131462526
1018;récepteur de l' il-2;0.06333352131462526
1019;résultat de l' ecbu;0.06333352131462526
1020;syndrome de microangiopathie thrombotique;0.06333352131462526
1021;transplantations d' organes solides;0.06333352131462526
1022;troubles de l' équilibre;0.06333352131462526
1023;éléments de physiologie rénale;0.06333352131462526
1024;absence de traitement;0.06296133140907573
1025;acétazolamide;0.06296133140907573
1026;alb;0.06296133140907573
1027;allopurinol;0.06296133140907573
1028;alpha;0.06296133140907573
1029;amoxilline;0.06296133140907573
1030;angiotensinogène;0.06296133140907573
